"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CD55",857.66668959742,7407.88475823073,3.28834138134475,0.00128426628260044,0.111194396991995,-2.2508512635677
"CATSPER2",-47.1608033738102,683.931239994341,-3.28718377765446,0.00128916159172909,0.111194396991995,-2.2526605971484
"KSR2",-20.1740206974931,216.600035436631,-3.28579764952963,0.00129504620066705,0.111194396991995,-2.25482646071434
"LSMEM1",-109.955870132201,1352.06206662565,-3.28452948453667,0.00130045196233651,0.111194396991995,-2.25680737955763
"KIZ",-168.074852365853,2615.32848585098,-3.27459508126535,0.00134353325988585,0.114161393713436,-2.27230461814392
"GPR143",9.54829263623859,70.4687787483261,3.27381602448217,0.00134696738597927,0.114161393713436,-2.27351836267172
"HSF2BP",27.4483172818092,482.511821063309,3.26660786904974,0.00137913193307757,0.11637705447507,-2.28473772043716
"ONECUT3",11.9877202847402,169.811651557552,3.26036919787424,0.00140754713392506,0.117983206321567,-2.29443247416873
"TMEM63C",104.494286295386,1260.82058265134,3.25975438393461,0.00141037676776454,0.117983206321567,-2.29538709571309
"MUC5B",981.383335765989,1856.95030352947,3.25658909838508,0.00142502886644735,0.118695076789779,-2.30029960236515
"BATF2",165.795389603398,2511.498579439,3.2449341335339,0.00148021150138741,0.122762262029229,-2.31835578936086
"NEUROG3",12.1945511754502,129.94345866636,3.24094856773411,0.00149953427309344,0.123833334586571,-2.32451867785307
"GZMA",491.847791350125,3474.11775911579,3.238738286697,0.00151035115591757,0.124195854199792,-2.32793387537388
"PYCR1",274.826678471019,2489.52712106344,3.23676722584221,0.00152005857860777,0.124464457512782,-2.33097789946576
"STYXL2",7.04421606747625,50.3763858570475,3.22821434482284,0.00156285821260336,0.127428996203998,-2.34416972956862
"TEX101",3.47656636956392,18.8843130791724,3.2251660131619,0.00157838172432754,0.127663125129489,-2.34886478906161
