"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ERN1",174.104601317354,0.2063014344365,0.132036330906773,1.56245961259074,0.118179753120029,0.491168420255787
"GLDC",7.57989139206679,0.689243895966348,0.441142624944143,1.56240602697057,0.118192368178802,0.491168420255787
"PIGK",193.595851228109,0.181665060853131,0.116314471021011,1.56184401870611,0.118324739091674,0.491168420255787
"RNF224",4.43645002320272,-0.776250803901342,0.497041730982869,-1.56174171204167,0.118348848086198,0.491168420255787
"SLC16A8",1.88477474280845,-0.861743682711494,0.551730316092757,-1.56189293496538,0.118313213131246,0.491168420255787
"SPINT1",1472.35453874531,0.252754114430581,0.161776316040166,1.56236784603147,0.118201357331481,0.491168420255787
"NFE2",4.34424533153799,0.713102725551387,0.456822405013264,1.56100646055371,0.118522226533554,0.491736724987992
"OTUD6B",84.7046282879337,-0.215230159973297,0.137887620186836,-1.56090996190711,0.118544996499002,0.491736724987992
"SH3TC1",84.3517826242374,-0.404746567078441,0.259325150492685,-1.56076865783929,0.118578345007569,0.491752242754235
"CDA",176.603406300573,0.510412442534527,0.327146402793198,1.56019579667265,0.118713618645077,0.492190337512752
"GLOD4",747.60642146622,0.174298039925229,0.11173171382282,1.5599692689009,0.118767143570751,0.492289365502024
"PCDHB14",8.19946504815972,0.501264876777327,0.321494936000028,1.55916880997865,0.11895643089735,0.492950938316889
"ATOH8",61.1906831617185,-0.361177111978581,0.23194006307388,-1.55720019729207,0.119422961564951,0.493535469270076
"BANK1",221.406774148342,-0.604474355542207,0.388275327241684,-1.55681886829226,0.119513496140902,0.493535469270076
"CYCS",1462.40423884478,0.190804029201479,0.122499561448418,1.55758948803929,0.119330592161257,0.493535469270076
"DDA1",312.204532824164,0.17891993009698,0.114816498625046,1.55831202170061,0.119159300553941,0.493535469270076
"FKBP9",517.603907056874,0.153814896488098,0.0987663798433131,1.55736088264161,0.119384827979152,0.493535469270076
"GNRH1",28.2479158260952,-0.570987025670938,0.366732278136092,-1.55695873996411,0.119480281769797,0.493535469270076
"HKDC1",1395.7564228235,0.27944684686404,0.179382362849458,1.55782788466533,0.119274053975862,0.493535469270076
"IL31RA",1.89248496441433,0.753469109576052,0.4838275319322,1.55730928863643,0.119397071144496,0.493535469270076
"NECTIN2",594.269338106882,0.215351483299893,0.138190138676668,1.55837084586596,0.119145363551052,0.493535469270076
"PPID",365.774304771266,0.207674416146458,0.133394369306564,1.55684544427198,0.119507184767829,0.493535469270076
"RDH16",3.5408909250061,-0.620290181266775,0.398273264586341,-1.55744870776357,0.119363989496879,0.493535469270076
"SALL1",15.5774844876856,0.428980965485719,0.27549281879463,1.55714028177812,0.119437183059762,0.493535469270076
"TSPAN12",393.189915041331,0.263315246036597,0.169126038824906,1.55691724270325,0.11949013508645,0.493535469270076
"ZFAND1",164.883796791783,-0.164307235676873,0.105450539895057,-1.55814503975409,0.119198869961128,0.493535469270076
"IGSF9B",43.970243092428,-0.471495036504972,0.302904450178852,-1.55658009060802,0.119570213762195,0.493646950130823
"ADAM20",47.9140377685275,-0.306030865205126,0.196837291471012,-1.55474027770899,0.120007937818533,0.493806460950948
"AGT",262.93939804986,-0.350106693538586,0.225009107290208,-1.55596676843409,0.119715994769111,0.493806460950948
"C1orf226",122.737006559594,0.319494678728983,0.205432761024087,1.55522749699851,0.119891897752927,0.493806460950948
"CD180",145.594150595819,-0.515215433264283,0.331344314869928,-1.55492462113477,0.119964022766208,0.493806460950948
"FBXO46",233.726496987325,-0.216342432152997,0.139025387238001,-1.55613615938099,0.119675718199183,0.493806460950948
"HYKK",77.2162059723087,0.250750349004446,0.161227040468565,1.5552623696106,0.119883595582203,0.493806460950948
"IFT172",193.385747118944,0.185961787732153,0.119608359027993,1.55475578164759,0.120004243921438,0.493806460950948
"INPP5A",429.033838060643,0.167552119808246,0.107773548658738,1.55466830120621,0.120025087775241,0.493806460950948
"KRT9",2.16631871086244,0.659728793769718,0.424349246590651,1.55468355150899,0.120021453900915,0.493806460950948
"MCOLN3",25.2497557901327,-0.353721500722454,0.227375685408986,-1.55566986015329,0.119786617115203,0.493806460950948
"RNPS1",686.207723219144,-0.210471645374751,0.135348583407497,-1.55503397284239,0.119937978498245,0.493806460950948
"SPPL2A",1467.6337257782,0.173387670110504,0.111472805573753,1.55542573112853,0.11984470987583,0.493806460950948
"ZGLP1",4.58769300556558,1.38983074515546,0.893444715152897,1.5555867325463,0.119806395621554,0.493806460950948
"ZNF430",139.381333337749,-0.18909218189518,0.121538498655855,-1.55582127462844,0.119750597723256,0.493806460950948
"CLMP",202.352735464527,-0.320385281565413,0.206136078993404,-1.55424165982931,0.120126783707875,0.49406372103847
"FGD2",138.240621329379,-0.327807883289512,0.210938969894446,-1.55404135828267,0.120174551647669,0.49406372103847
"USP1",548.669983899193,-0.104992285843555,0.0675612257930304,-1.55403168919985,0.120176857908087,0.49406372103847
"EPOR",19.007259962728,-0.504572312013665,0.324746620570378,-1.55374153279084,0.120246081862959,0.494158491949107
"MT1M",545.381634479598,0.616361601400435,0.396709332448202,1.55368566097676,0.120259415043548,0.494158491949107
"HDLBP",3401.86630516243,0.14760585106585,0.0950299997266425,1.55325530348778,0.120362153820605,0.494458326195011
"CTSV",7.1916526805474,0.416485925262613,0.268291073527064,1.55236594265817,0.12057468768001,0.495067416375455
"KRT16",1.00766183602579,2.58162036196002,1.6635409429481,1.55188267106003,0.120690300001714,0.495067416375455
"MFF",445.173758589258,-0.0964996620798896,0.0621689447954937,-1.55221650290716,0.120610428660267,0.495067416375455
"NDUFC2",1313.0704511054,0.164932918641869,0.106269358238942,1.55202705064826,0.12065575121046,0.495067416375455
"PTPRS",127.761959788411,-0.362980010470065,0.233916719844482,-1.55174889042301,0.120722319465497,0.495067416375455
"RAB38",19.2961243586627,-0.757133807198924,0.487957778571069,-1.55163794993925,0.120748877339814,0.495067416375455
"SSC5D",43.9317928595682,-0.409613845589608,0.2639692124381,-1.55174856115336,0.120722398282095,0.495067416375455
"TMBIM6",12663.0958330906,0.258351427818863,0.166423150488607,1.552376740017,0.120572105634783,0.495067416375455
"FLNB",3372.4944941128,0.243374553117633,0.156898444262317,1.55115975981723,0.120863402879887,0.495292439780912
"PDK4",1048.13914585394,-0.397761106412421,0.256411845639656,-1.55125870031531,0.120839699865008,0.495292439780912
"SMIM41",6.355727574476,-0.808488430665995,0.521263166481863,-1.55101776348919,0.120897427067552,0.495309661116175
"LINGO1",10.9941429952863,-0.688293243094809,0.4438917616618,-1.55058800937878,0.121000447472075,0.49560947769758
"COL16A1",215.589782473784,-0.274115215335342,0.176825195138413,-1.55020451198017,0.121092437226957,0.495741752502472
"GNAI3",786.03875373551,0.0973438920743877,0.0627937038990208,1.55021739489882,0.121089346105534,0.495741752502472
"ZNF660",21.7651203306332,-0.404248982797422,0.260829206546429,-1.54986087696994,0.121174911636232,0.495957148192751
"NTF3",11.4887126417031,-0.411235843078522,0.265388491372196,-1.54956170462487,0.121246750522609,0.496128918312395
"NDFIP2",974.747379228366,0.249556744180708,0.161088712373904,1.54918827336245,0.121336467603962,0.496278746991798
"ZNF467",32.9549129850851,-0.379191377238232,0.244772159770956,-1.54916056463716,0.12134312671044,0.496278746991798
"FGFR4",212.278489043402,0.250011931603163,0.161406395018805,1.5489592687702,0.121391511772823,0.496354411382281
"ESAM",72.7798602995478,0.54815396857412,0.353954180452927,1.54865798695382,0.121463958439821,0.496528399145209
"CHSY3",15.3166004151152,-0.382077708122465,0.246780800486061,-1.54824730031641,0.121562767207915,0.496810039506952
"ADAMTS4",43.1720220872515,0.72939354424297,0.471313653289918,1.54757567312462,0.121724492165663,0.49731427871028
"CDH2",22.3030390023192,-0.390777729163895,0.252537611305034,-1.54740407634522,0.121765838907007,0.49731427871028
"H2BC8",307.557778885545,-0.543310027228186,0.351148370527244,-1.54723778559022,0.121805917622579,0.49731427871028
"PPP2CA",1102.4147501402,0.116660173595882,0.0753975250685693,1.54726794400462,0.121798648199713,0.49731427871028
"METAP2",1330.70271092622,-0.213991944323927,0.13832703544039,-1.54700014818248,0.121863209915852,0.497425916316636
"STK11IP",164.063661296541,-0.181121773344947,0.117091130942593,-1.54684451236317,0.121900743761905,0.497456868093732
"CHD9",927.693294773839,-0.126332461612705,0.0816830812988807,-1.54661723828036,0.121955570453727,0.497558356587066
"C17orf58",84.8192958366914,0.182510268327076,0.118044610712843,1.54611267066697,0.122077359233057,0.497688478031873
"PGRMC2",2156.65889478538,0.228662791085462,0.147881909855765,1.5462526235189,0.122043568930547,0.497688478031873
"PIGR",44355.9966222856,0.389048715425687,0.251626894240078,1.54613328038971,0.122072382749833,0.497688478031873
"ACMSD",3.97230268936793,1.39540738379892,0.902682467338815,1.5458452271846,0.122141951290887,0.497707475218434
"ENDOU",3.49943548562026,-0.861768713746355,0.557442813732125,-1.54593205350831,0.122120978359012,0.497707475218434
"CGN",1380.28866036254,0.270409739396862,0.174952979882473,1.54561379622407,0.122197867281189,0.497813190501168
"CYTH3",247.391799973175,0.210237872225029,0.13603454055954,1.54547419618778,0.122231605692055,0.497828528430442
"HIP1",137.643117969066,-0.24961491879172,0.161583837382833,-1.5448012798478,0.122394337642543,0.498124860060033
"MGAT4A",2368.11826592794,0.207772139284099,0.134493236167152,1.54485195839792,0.122382076112131,0.498124860060033
"SBK1",19.8555490766703,-0.367195044925359,0.237684316694074,-1.54488545997748,0.122373971027702,0.498124860060033
"CLIP4",87.3293703855048,-0.289517450786684,0.187453119580344,-1.54447923531406,0.122472277831961,0.498319956519118
"TREML2",15.4062813724086,-0.732223420948707,0.474176880930115,-1.54419890634994,0.122540153719513,0.498474017420376
"CAPN8",62.4757453503014,0.393484607026042,0.2548395186695,1.54404861961912,0.122576554658082,0.498499999097965
"AARS2",226.615567448212,-0.138103177287662,0.0894799607829856,-1.54339782985155,0.122734279913057,0.499019254608558
"NDUFA5",884.66613678909,0.21601388704883,0.139996026209268,1.54300013291755,0.122830743668955,0.499167071592287
"PIP5K1B",452.320029463208,0.219425152176747,0.142203397173989,1.5430373432519,0.12282171557052,0.499167071592287
"IMMT",901.084098701849,0.087666134105079,0.0568433131629026,1.54224180870393,0.123014843830784,0.499740358914235
"MTFR2",20.6940103930107,-0.297427822816146,0.192877206447534,-1.54205791495146,0.123059520602126,0.499740358914235
"PLAC9",82.6986864237874,-0.374925852202297,0.243154627982251,-1.54192357066576,0.123092167398286,0.499740358914235
"SMLR1",214.789179833208,0.366740019297087,0.237832323444842,1.54201083345234,0.123070961034334,0.499740358914235
"CHRD",32.0226962040758,-0.374269468958798,0.242811851600248,-1.54139703845665,0.123220184379587,0.500103443220827
"NFRKB",321.555902371528,-0.249395914329233,0.16182095147494,-1.54118432783937,0.123271930672892,0.500103443220827
"TUNAR",1.18922236287783,-0.809583567776907,0.525280185219994,-1.54124139945969,0.123258045145847,0.500103443220827
"CTSA",1226.05127320128,0.190115828457184,0.123373901129114,1.54097282097145,0.12332340095188,0.500190077267344
"CLEC2L",1.50526714854613,-0.856398465916675,0.555816792146855,-1.5407927180624,0.123367242291491,0.500245734184419
"CCDC180",4.99010054776658,-0.970748121525915,0.630517677332394,-1.53960492532576,0.123656684179164,0.501174687050205
"CD53",520.024258614339,-0.434977162378226,0.282521608053193,-1.53962440386623,0.123651933368069,0.501174687050205
"ADAP1",465.642986147474,0.210147070120897,0.13659863708884,1.53842728302057,0.123944175627318,0.501363817102951
"CARD10",640.423664294777,0.1959997729064,0.127340226860195,1.53918190456489,0.123759893985639,0.501363817102951
"EBF3",4.28368138754733,-0.942161411372645,0.612451130820229,-1.53834545151521,0.123964172075379,0.501363817102951
"HIF3A",33.6905067081826,-0.528623272976301,0.343624979288193,-1.5383726586796,0.123957523419627,0.501363817102951
"KBTBD2",313.17602346819,-0.160448427313217,0.104258633550406,-1.53894619418396,0.123817432436125,0.501363817102951
"KIAA1549",33.390520255613,-0.270999535645903,0.176182221535342,-1.53817753734897,0.12400521167192,0.501363817102951
"MAN1C1",64.0982098639914,-0.295202132633628,0.191844627280745,-1.53875631972549,0.12386379721814,0.501363817102951
"SLC26A11",64.0697072545202,0.254129288347618,0.165186814468057,1.53843567457837,0.12394212519816,0.501363817102951
"SPATA6L",44.5538667864645,-0.282737449661195,0.183716188217152,-1.53899039820595,0.1238066403541,0.501363817102951
"ZNF681",33.2085628795733,-0.368058161340907,0.239271168787448,-1.53824701574415,0.123988229297839,0.501363817102951
"E4F1",131.275572775958,-0.225826996378665,0.146830243215035,-1.5380141817782,0.124045147283754,0.501403224929636
"EIF2B3",124.653720888257,-0.203091626395014,0.132061930820783,-1.53785140905309,0.124084950388207,0.501442078101639
"COASY",411.107167659834,0.149529315996346,0.0972421136782592,1.53770121134026,0.124121687342238,0.501468524706209
"ATP6V1B1",2.7091204220089,-0.612584960253389,0.398466866391815,-1.53735482651406,0.124206442179472,0.501566933663714
"TMEM30B",634.950507707595,0.209511489398039,0.136274081247537,1.5374272750918,0.124188711435794,0.501566933663714
"RBM20",4.66863876694328,-0.594786635220588,0.387059232422209,-1.53668117279731,0.124371403778392,0.502110997898714
"MUC3A",3607.5835992327,0.424786768854484,0.27649589294408,1.53632216497478,0.124459385945149,0.502201033380086
"PLEKHM3",135.847619433186,-0.184437977870059,0.120069245155129,-1.53609675509965,0.124514652023553,0.502201033380086
"SLCO1C1",3.06909263110129,-0.495724715807919,0.322651357863331,-1.53640982356534,0.124437898946676,0.502201033380086
"SPEG",147.616473624447,-0.472233735136461,0.307404711733536,-1.53619550095186,0.124490439122693,0.502201033380086
"TM2D2",251.226468553265,0.141087441220024,0.0918790630185178,1.53557771036029,0.12464198439201,0.502592551290823
"ANOS1",8.43254428964865,-0.506615894222834,0.330153645877398,-1.53448523300865,0.124910323390594,0.502698221757785
"CBFB",185.605007143641,-0.223831771950687,0.14579082727837,-1.53529392849461,0.124711644856897,0.502698221757785
"COMMD4",273.686344862733,0.195907848314307,0.127641838416,1.53482471535563,0.124826890078309,0.502698221757785
"CRB3",158.75088873933,0.245997141556148,0.160251469122939,1.53506949360588,0.124766758806029,0.502698221757785
"GLIS3",65.8790179291396,0.209856340344,0.136715376131615,1.53498711177866,0.124786993882792,0.502698221757785
"KLF4",665.991160489441,0.334229589404244,0.217807831641377,1.53451593951202,0.124902774979491,0.502698221757785
"RECK",44.1667295927784,-0.271926399280431,0.17719801803234,-1.5345905236412,0.124884441853694,0.502698221757785
"UCP2",590.865069447236,-0.381371470229504,0.248470232072317,-1.53487790890985,0.124813820835399,0.502698221757785
"NPLOC4",596.853663842264,-0.134885771057687,0.087922250116886,-1.5341483057857,0.124993171724237,0.50290978419764
"PNMA6A",6.4013230509999,-0.546022117723128,0.356085355474453,-1.53340234112015,0.12517675227523,0.503352191242237
"SLC16A7",242.694173479125,-0.225903581895438,0.147320022252079,-1.53342076957397,0.125172214535542,0.503352191242237
"TMCO4",126.640206547148,-0.14672877235393,0.0956927536318805,-1.53333211539068,0.125194045518796,0.503352191242237
"RELB",359.354747355939,-0.230638799297279,0.150464713595348,-1.53284310843503,0.125314516217792,0.503470924010959
"SNAI2",67.8519584066689,-0.325644081670024,0.21243241711721,-1.53293026596007,0.125293037663471,0.503470924010959
"ZNF135",21.2688739053176,-0.323378808624955,0.210941335899308,-1.53302721463431,0.1252691496108,0.503470924010959
"ZCCHC2",260.215700058521,-0.114747796084536,0.0748712539223775,-1.53260150021663,0.125374071637432,0.503588381094587
"ADIPOQ",5.91988687974667,-1.69303157649668,1.10486137601674,-1.53234750824617,0.125436703382051,0.503591081731215
"EPHX2",1810.08548387931,0.248135681764233,0.161944155280944,1.5322299303347,0.125465705111913,0.503591081731215
"STAT4",56.2717051743658,0.293339278743449,0.191443780736844,1.53224762702879,0.125461339717003,0.503591081731215
"TBC1D1",576.65076599231,-0.180977499813334,0.118127943959611,-1.532046472215,0.125510967270236,0.503651040200857
"WASHC2C",523.312542900736,-0.172918851045583,0.112880683898101,-1.53187281538513,0.125553823009887,0.503701315548602
"C1R",1247.46958633561,-0.346321047583729,0.226114686227929,-1.53161677979036,0.125617029315306,0.503833190026061
"DEFA4",1.02043207929347,-1.11176501542886,0.725947125143062,-1.53146830798423,0.125653693209056,0.503858568447419
"S1PR2",115.216743940092,-0.458788591013499,0.299673646958602,-1.53096074903403,0.125779093701833,0.504097666569792
"SMYD3",265.124740533265,-0.24107744600078,0.157468619943515,-1.53095547600059,0.125780396999965,0.504097666569792
"WDSUB1",64.8626895217199,-0.296359170328835,0.193590181125897,-1.53085847952229,0.125804372805815,0.504097666569792
"ADAT1",240.585459205087,-0.141837460116783,0.0926648368642207,-1.53065029752995,0.125855843716711,0.504182274069187
"TCEA2",106.588940373858,-0.366491262077758,0.239487681058932,-1.53031362806329,0.125939116583928,0.50439420963165
"ANKRD16",45.2120304731555,-0.208553295325327,0.136436023256502,-1.52857940555218,0.126368744689123,0.504454097512305
"ARHGAP1",537.358090428977,0.126890849063478,0.0830221452170446,1.52839761887322,0.12641384566973,0.504454097512305
"BEND7",447.432070721611,0.23970978094251,0.156751860025015,1.52923085508686,0.126207224013708,0.504454097512305
"CEACAM18",46.2148031026898,-0.542345467865964,0.354702887058795,-1.52901340150656,0.12626112166018,0.504454097512305
"COX16",669.136656520176,0.155517636072642,0.101759103926202,1.5282921141427,0.126440026969939,0.504454097512305
"FOXO4",203.71143683294,0.286897927029333,0.187562640998562,1.5296112568149,0.126112981429077,0.504454097512305
"GINS3",47.7615806257922,-0.244485345316228,0.159860185605437,-1.52936983270907,0.12617278666112,0.504454097512305
"HNF1B",105.272964403707,-0.473906096072783,0.310079376875014,-1.52833800444524,0.126428638641516,0.504454097512305
"IBA57",119.152487586082,-0.163771813724957,0.107115792719662,-1.5289231360456,0.126283499956154,0.504454097512305
"KLC2",126.706495372156,-0.264441535200437,0.172873596572337,-1.52968145768741,0.12609559551403,0.504454097512305
"NACC2",220.91521453786,0.191163684593488,0.124946111896588,1.52996905379261,0.126024389087204,0.504454097512305
"PCDHGA11",4.862306747461,-0.449072516888469,0.293772503102961,-1.52864040080388,0.126353614673664,0.504454097512305
"RASAL3",233.29221192287,-0.426586126525049,0.279080728905907,-1.52854024782512,0.126378458598835,0.504454097512305
"TCF12",672.757404234678,-0.141129870543083,0.0922603686290307,-1.52969116252453,0.126093192165521,0.504454097512305
"VWA8",205.825572513352,0.189271079705329,0.123728619524384,1.52972756370265,0.126084177935701,0.504454097512305
"ZNF502",46.8139235783576,-0.200379988249088,0.131042432651647,-1.5291229275464,0.12623397249629,0.504454097512305
"AAK1",521.97478656598,-0.14132054997036,0.0925138120856152,-1.52756163414364,0.126621413496774,0.504717787222453
"AK2",1529.4429321867,0.13538049359485,0.0886266867231495,1.52753644077601,0.126627672909625,0.504717787222453
"GP1BA",35.2522547136987,-0.816455448908656,0.53444530808955,-1.52766884946037,0.126594778031656,0.504717787222453
"SEMA3D",96.4758534457994,-0.240004754113363,0.157094789469872,-1.52777030303345,0.126569577971495,0.504717787222453
"LUC7L2",477.896779326939,-0.177083948270753,0.115964005893777,-1.52705959841507,0.126746192112345,0.504767764122347
"NECAP1",288.736119703396,0.210219909073242,0.137664889474336,1.52704084444446,0.12675085517733,0.504767764122347
"PGBD4",42.0867630290001,-0.22932353990518,0.150148513933943,-1.5273114191864,0.126683591286443,0.504767764122347
"ZMYM4",380.347289794681,-0.120023572841612,0.0786010574072821,-1.52699692345987,0.126761776395587,0.504767764122347
"BASP1",509.6645841546,-0.438987590880286,0.287808954957585,-1.52527426029875,0.127190705055476,0.504902108094265
"CLASP2",263.075319651269,-0.128889157714467,0.084497456721305,-1.52536138619625,0.127168984358425,0.504902108094265
"FCRLA",163.857364996124,-0.729075110762606,0.477940772034173,-1.52545075336339,0.127146707906219,0.504902108094265
"FHIT",38.2542188479281,-0.276339767045032,0.181029432080811,-1.52649082455098,0.126887673803888,0.504902108094265
"GLI2",26.0988767918155,-0.343817382407969,0.225370773956714,-1.52556330340332,0.127118657006039,0.504902108094265
"HLTF",198.507347621565,-0.187662915014459,0.123031866198309,-1.52531958437478,0.127179405293428,0.504902108094265
"NEUROG3",4.71001557188641,0.498410558817125,0.32649115128251,1.52656682075238,0.126868762744912,0.504902108094265
"PATL2",21.9159059561215,-0.410036083720552,0.268804877928408,-1.52540417748579,0.12715831744339,0.504902108094265
"RBM23",532.665735532466,-0.149818687452659,0.098181822406045,-1.52593101025424,0.127027046818653,0.504902108094265
"SRP19",301.802821117362,0.147585294464706,0.0967343507593293,1.52567617714096,0.127090530267312,0.504902108094265
"TBC1D31",76.4755975604428,-0.188603278195805,0.123571030496825,-1.52627422007823,0.126941586167486,0.504902108094265
"TFCP2",290.68682311732,0.175414485297035,0.115002894569983,1.52530495821816,0.12718305166054,0.504902108094265
"TP53I3",355.526886101495,0.158501934108293,0.103900151523001,1.5255216838948,0.12712902929482,0.504902108094265
"DCC",3.37941616799813,-0.850281214233116,0.557822266240667,-1.52428697399159,0.127437039664628,0.505071984883899
"EPHA3",43.8098220949378,-0.411786885326544,0.270114847209513,-1.52448815598479,0.127386813310948,0.505071984883899
"FXYD6",247.489213207897,-0.394512306346088,0.258799981004183,-1.52439078556081,0.127411120528071,0.505071984883899
"KRT77",2.56123609455292,-1.25891958310962,0.82563997631447,-1.52478031493733,0.127313901409107,0.505071984883899
"LEO1",273.740120259002,0.129589750136097,0.0850187187199967,1.52424962510776,0.127446365744381,0.505071984883899
"PKD1",299.007781675464,-0.260715915338864,0.171032522159137,-1.52436455971971,0.127417668073456,0.505071984883899
"RASSF10",9.49016632737205,-0.452700847024455,0.296881487403979,-1.52485374208748,0.127295581856777,0.505071984883899
"PLCXD2",120.291768239612,0.233085538792273,0.152938911283952,1.5240434029213,0.127497869334392,0.505155561015007
"PARPBP",84.2991052968747,-0.245327085722102,0.160992989660952,-1.52383707041378,0.127549416679555,0.505239270601176
"PPT1",487.6890280448,-0.244163426402476,0.160248864521789,-1.52365152246852,0.127595785331322,0.505302431704323
"BTN3A1",593.225208167117,-0.209537359144962,0.137581135132965,-1.52300937873826,0.127756359026426,0.505744474662472
"NAV3",4.43366300310903,-0.546627967891065,0.358924322175203,-1.52296162204421,0.127768307284227,0.505744474662472
"WBP2",790.275802140185,0.164163430472351,0.107837279509732,1.52232540749078,0.127927564863626,0.50625421129854
"MPPED2",5.26835193966271,-0.594198293002484,0.390397450934923,-1.52203425401344,0.128000498028721,0.506301565077166
"MVD",204.845880818159,0.282574748052401,0.185649249666384,1.52208936238738,0.127986691048805,0.506301565077166
"SLC6A9",130.749137364152,0.291669402744539,0.191705330472485,1.52144649304053,0.128147829085369,0.506763641256879
"GLRA3",2.49303136020077,-1.07091621691017,0.704055822538183,-1.52106719755462,0.128242975128574,0.507019179697808
"KATNBL1",175.419748201284,0.133011767362981,0.087500422511379,1.52012714390818,0.128479023739467,0.507831533862163
"FAM120C",32.454764461517,-0.328833236335779,0.21636365858389,-1.51981732277966,0.128556894145491,0.507885081770137
"FAM72C",19.2704473537687,-0.797746940540268,0.524934256929115,-1.5197082872951,0.128584307835717,0.507885081770137
"GOLGA8O",27.329741129318,-0.573992082326795,0.377657047311657,-1.51987652928164,0.128542010355882,0.507885081770137
"PDCD1",24.3155333398002,-0.635122666454042,0.418097663772672,-1.5190772909924,0.128743042090169,0.5082747286198
"SYK",1031.64647367825,-0.12834524105803,0.0844891946590592,-1.51907284210654,0.128744161798031,0.5082747286198
"RBM5",804.383543990339,-0.205032661962602,0.134987397083212,-1.51890225600995,0.128787101085407,0.508323422511293
"CTTN",1521.36179943712,0.21647891764934,0.142537146896729,1.51875439043398,0.128824330251968,0.508349560740064
"GIPC2",1052.66652392874,0.239251138448074,0.157554480982011,1.51852957121156,0.128880950606455,0.508452187321284
"ALDH7A1",296.854349458317,0.157473233753365,0.103724065475336,1.51819380615012,0.128965548489074,0.508665113952749
"RECQL4",80.3548744915712,-0.412826576927137,0.271977731684033,-1.51786903424407,0.129047417624673,0.50886717932768
"SUSD6",1154.95571765679,0.251870156600533,0.165976575603438,1.51750423627438,0.129139424746554,0.50898830223434
"TNFAIP1",366.195561779677,0.120437915611016,0.0793614473741859,1.51758718617059,0.129118499154287,0.50898830223434
"MRTFA",183.155749745633,-0.209965223574545,0.138381590024652,-1.51729159592068,0.129193079104248,0.509078968171403
"C6orf62",1126.80408012531,-0.101858571683462,0.0671482600622157,-1.51692049189489,0.129286759195826,0.509133718602156
"GALNT2",489.743410648174,0.201774418640233,0.133020045607221,1.51687227078563,0.129298935821777,0.509133718602156
"PARP2",91.6623890917737,-0.134301057677585,0.0885312169251724,-1.51699098173583,0.129268960950181,0.509133718602156
"APOE",721.453697293616,-0.48942650592805,0.322833325325806,-1.51603464553765,0.129510592166152,0.509607966891559
"FDFT1",215.165724510815,0.41818967144788,0.275844864643507,1.51603210735257,0.129511233939126,0.509607966891559
"ZNF764",73.7694574707306,0.17509068004946,0.115492782545572,1.51603135875934,0.129511423219295,0.509607966891559
"PDE4B",116.807534672805,-0.352249650107172,0.232379998556135,-1.51583463420188,0.129561172041517,0.509682971681089
"RHOA",3981.01395012056,0.146464731598951,0.0966454787666357,1.51548456759794,0.129649735565038,0.5099105986265
"RHOJ",70.6450935057551,-0.282553626762066,0.186465983455109,-1.51530923510288,0.129694110683075,0.509964366556626
"PIAS2",225.773556360469,-0.116642647993384,0.0770138433061485,-1.51456729058049,0.12988202088129,0.510582363270377
"BRSK2",8.46142260975923,0.603047276147938,0.398247949574149,1.51425079976628,0.129962241894675,0.510695912892858
"SOWAHC",305.878516114666,0.189461714819224,0.12512242283309,1.51421072681722,0.129972401938594,0.510695912892858
"CCR9",81.796831112898,-0.457441078833516,0.302225329829614,-1.51357624157911,0.130133350681904,0.510910416796885
"CYP2J2",935.642276450843,0.37694088092755,0.249007573149256,1.51377275863658,0.130083484022199,0.510910416796885
"ELOVL7",370.534635025233,-0.254536312105532,0.168224318339893,-1.51307679304278,0.130260153675332,0.510910416796885
"GRAMD1C",384.411420006027,0.341443129138418,0.225639697354882,1.51322277569537,0.130223080809963,0.510910416796885
"IL2RA",100.829611365922,-0.445337392791891,0.294335605717327,-1.51302589337283,0.130273081771016,0.510910416796885
"KCNJ16",25.6521644113307,0.506502787137717,0.334655825532624,1.51350357141278,0.130151794662402,0.510910416796885
"PIM3",637.057854768719,0.280077030680987,0.185109115230718,1.51303748781848,0.130270136790035,0.510910416796885
"TP53INP1",416.905298312972,-0.173136965113314,0.114389583744541,-1.51357282232943,0.130134218455748,0.510910416796885
"ATP13A3",700.052776968828,-0.181531404482134,0.120006852391339,-1.51267532532364,0.130362150206065,0.511018398105389
"ZBED4",217.735206046177,-0.12276274100286,0.0811515205696507,-1.51275959022228,0.130340736804094,0.511018398105389
"ABCB9",72.0387905579866,0.240287677722223,0.158989056265195,1.51134727991228,0.130699993843398,0.511043477984126
"BIRC6",1491.86933642495,-0.151518477672297,0.100210366423426,-1.51200402792736,0.130532837855563,0.511043477984126
"BLVRA",120.422139301445,-0.283638912170234,0.187645725590622,-1.51156607099613,0.130644288541531,0.511043477984126
"COA4",406.668044026606,0.145132199522617,0.0960260896786317,1.51138300026928,0.130690898003959,0.511043477984126
"CSAD",89.559160680944,-0.302350265999485,0.200027213993606,-1.5115456540286,0.13064948602407,0.511043477984126
"LAMB4",12.9273423499941,0.521709022299834,0.345200959005643,1.51131973619837,0.130707007915983,0.511043477984126
"MRPL36",135.243949415215,0.241733836771793,0.159863343918369,1.51212798911068,0.130501305779356,0.511043477984126
"NMUR2",0.843490198950879,1.13347901210165,0.749681552414134,1.51194731743312,0.130547265306505,0.511043477984126
"REELD1",2.95975807852004,-0.711611256515191,0.47062938869096,-1.51204169058484,0.130523256959044,0.511043477984126
"SMC1B",4.85290859966825,-0.745854718215696,0.493185574665861,-1.51232062843894,0.130452315732876,0.511043477984126
