"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CPT1B",-0.716112049001993,2.31604872197634,-1.59975682803921,0.111979581101532,0.656659964957617,-4.32728134871451
"NT5E",0.300727540735613,5.66635529028389,1.73784930214509,0.0845072620064949,0.633486229730104,-4.32758340966293
"DOCK10",-0.277406153182566,5.03710740942162,-1.71267687973132,0.0890573252821648,0.640575511678002,-4.32780849019579
"FER",-0.202833744940337,4.16384482824452,-1.71405783372224,0.0888026385092102,0.640575511678002,-4.32805054609735
"PSPH",0.252822460727315,2.40176789139353,1.64235112170176,0.102833994079735,0.652109976438999,-4.32827313880337
"FCRL2",-0.939025064530638,2.17700351742415,-1.6311261220542,0.10518381243617,0.653062302125621,-4.32859853838094
"ADCY4",-0.350424009245395,1.66383861076152,-1.60737128365224,0.110298639466727,0.654029404007183,-4.32863265352031
"HERC1",-0.181293518355002,6.31997250733902,-1.75524804312931,0.0814748727648582,0.630759801124972,-4.32879366234689
"CPSF4",0.180078613966114,3.98198500624152,1.70541382006571,0.0904066479285146,0.641538979157896,-4.33020214083329
"ARHGAP9",-0.379105126261954,4.7529003295948,-1.73394381969573,0.0852004777552198,0.634454478223509,-4.3303104043893
"PARP15",-0.740888093309471,3.00674087384737,-1.62283916343051,0.10694608205146,0.653424316599044,-4.33077097149901
"CD109",-0.411526131354473,1.9147054317224,-1.63770290481991,0.103801870411846,0.652491513174582,-4.33083958367558
"SMPDL3A",0.526144295356922,5.84871019574934,1.72528276736104,0.0867543901447198,0.640357852095936,-4.33113671369766
"FBXW4",0.174725413299682,5.22251837789189,1.74818504623265,0.0826949280264448,0.632089309472112,-4.33128254288247
"ANKFN1",-0.431307986335748,-0.401636684263278,-1.59714927231737,0.112559890295501,0.657407951987655,-4.33220043573464
"SNX3",0.222557931522389,6.90395961460069,1.75558832115511,0.0814164683473825,0.630759801124972,-4.33241022980543
"ANXA2",0.42479620603653,8.99645650569976,1.72019278820349,0.0876783452099668,0.640433421845027,-4.33350852257752
"CHCHD10",0.295591149229399,6.4596730608899,1.75123252995695,0.0821666844777729,0.631804228933924,-4.33356997623232
"RPAP1",-0.216692439952856,4.02664518588544,-1.6884823303497,0.0936167853268356,0.643063405018105,-4.33363395722082
"SLC39A7",0.288226391590437,6.50764674548728,1.75593817684267,0.0813564558656968,0.630713028058491,-4.33388335667513
"EGFL7",-0.470614284800233,2.47502117425514,-1.59650335404704,0.112704008640896,0.657407951987655,-4.33465129793821
"CBX6",-0.329427791689,5.83570628264929,-1.76429432123992,0.0799338391296067,0.626546747906263,-4.33482502501661
"ALG8",0.219525285823889,4.37665596813771,1.72504942041445,0.0867965737644687,0.640357852095936,-4.33574929227894
"STEEP1",-0.156637127900526,4.18332566708407,-1.69552302004364,0.0922708449339317,0.641800526953809,-4.33603397334639
"SDR16C5",-0.946549296708975,2.30560978214547,-1.65158088409073,0.100933641894576,0.650758990454766,-4.3361657161439
"NAGLU",0.234521422018239,4.43309800457756,1.69821125407154,0.0917611093237699,0.641538979157896,-4.33631207075154
"COL16A1",-0.338600034896545,3.86538871425409,-1.6182157436084,0.107939512216641,0.653424316599044,-4.33674795076799
"RNF123",0.320409252731516,4.61670102965793,1.65563635460017,0.100107639716281,0.650137387656772,-4.33680657760017
"SMARCE1",-0.147420657629932,6.60697807168889,-1.75931419903028,0.0807792131578579,0.629301730189989,-4.33833713432503
"RBM15B",0.165649114330856,5.9012038052812,1.75133329870884,0.0821492648264069,0.631804228933924,-4.33848928348529
"XCL2",-0.39218290676076,0.602753845249209,-1.61301218465088,0.109066416519506,0.653659691892517,-4.33879253139139
"TNRC18",-0.23638152223727,5.18401212625261,-1.65760504201922,0.0997086346263564,0.650137387656772,-4.33895933953673
"RFX6",0.403812657804415,0.21562190535166,1.6074600839106,0.110279155765775,0.654029404007183,-4.33970118856138
"ZNF726",-0.575811661885564,0.0457511839085197,-1.58560252073619,0.115158472551504,0.659837896014146,-4.33987324529725
"TSNARE1",-0.339382684335532,3.22748782165645,-1.59080988938816,0.113980713871688,0.65874580580811,-4.33998989439067
"TOP2A",-0.348061798889716,6.85202741296899,-1.74974463212419,0.0824242464763757,0.631814969078313,-4.34019442551144
"RPP21",1.346711876029,-0.0209365368306572,1.60647627675549,0.110495166835173,0.654029404007183,-4.34021347290168
"STON2",-0.253365932503315,4.27827546182532,-1.66069644560129,0.0990846715140253,0.649371578681733,-4.34026362220834
"PRADC1",0.308458051877874,4.13090407859686,1.66390339562725,0.0984407203117399,0.648958637561914,-4.34095994658627
"VIPAS39",-0.186952147829959,4.4998186667096,-1.6999039744654,0.0914413158106783,0.641538979157896,-4.34098796161379
"MYRFL",-0.483858744595691,5.20758636741734,-1.7133801870952,0.0889275413668516,0.640575511678002,-4.34115243640189
"GCC1",0.219977021086575,5.01792756674552,1.74644673519298,0.0829974871131746,0.633264740250806,-4.34123883792318
"ZNF860",-0.535861662509547,1.01514632603282,-1.61372258629353,0.10891201674625,0.653424316599044,-4.34130332483097
"DNA2",-0.345891234774966,2.27102990590017,-1.61179033797701,0.109332383876689,0.653885164746266,-4.34141830257376
"DENND2A",-0.31020181334831,2.46232773026674,-1.64025496641419,0.103269564447449,0.652491513174582,-4.34174491027644
"ATAD5",-0.263556897136026,3.19066104183415,-1.67476040836795,0.0962856944509758,0.6452063657825,-4.34216465965048
"CD79B",-1.0405756504902,3.48067417664266,-1.6568841463848,0.0998545935561973,0.650137387656772,-4.34222017658439
"PSENEN",0.253106968801595,4.642705586502,1.69349031349633,0.0926578059890768,0.641800526953809,-4.34289487926619
"VAMP2",-0.20498524500302,4.99685199346919,-1.7270317000821,0.0864387569103407,0.639833064925276,-4.34319284455568
"DHCR24",0.281804324332572,7.25079201290646,1.74025897656915,0.0840818557990121,0.633455877410559,-4.34330570147528
"PRICKLE4",-0.331182341096608,-0.057227395561344,-1.58560898622716,0.115157004263506,0.659837896014146,-4.3448531940614
"CIP2A",-0.288057853431059,2.85851003874439,-1.66671157296792,0.097879620939706,0.648486301717252,-4.34516317247527
"ZNF41",-0.234860970422106,3.37186357172541,-1.61414033961493,0.108821303254296,0.653424316599044,-4.34557909810924
"EBI3",-0.517513997485022,1.16083569571486,-1.60955757044117,0.109819744209463,0.654029404007183,-4.34572569150132
"OXLD1",-0.234693155382145,3.47575261487496,-1.65873335074104,0.0994805326745712,0.650137387656772,-4.34596599824147
"PER3",-0.39636612848219,4.71051556649805,-1.67059447243097,0.0971080413653936,0.646623434343438,-4.34603129508274
"NQO2",0.333122771915739,4.04180390434341,1.65512562097638,0.100211363026805,0.650137387656772,-4.34634746308764
"CHMP2A",0.227119895940607,6.85613215772065,1.74134036847182,0.0838915164008754,0.633455877410559,-4.34656789145973
"VEGFC",-0.42891589710603,0.287524577359435,-1.59620708536718,0.112770161774472,0.657407951987655,-4.34708153054201
"MMD",-0.307832205147528,3.68453667691526,-1.68229346087901,0.0948129966343671,0.644019509312669,-4.34745877322099
"PRDX6",0.246787622196752,6.26101599875994,1.75241604194593,0.0819622846070462,0.631748221353223,-4.34765961410859
"COL14A1",-0.509094150290933,4.41002565579471,-1.71957161507553,0.087791650731827,0.640433421845027,-4.34807712270644
"IGDCC4",-0.544940866418887,1.06557370222622,-1.60512977370439,0.110791361317408,0.654029404007183,-4.3484269872626
"FAM50A",0.209309060826298,4.83836572208042,1.70871027767446,0.0897921886573638,0.641538979157896,-4.34860914968817
"GLT8D2",-0.396171876486748,1.58484361655824,-1.61889680253753,0.107792711470758,0.653424316599044,-4.34871916938225
"SYT1",-0.488535297434582,1.31529918065809,-1.60574530414049,0.110655882604661,0.654029404007183,-4.34923202273415
"PI15",-0.719855623979406,0.829968736868069,-1.57809829288917,0.116872714093862,0.660459138009064,-4.34930244811595
"NIPA1",1.19729406525981,2.67561502008535,1.61695986421339,0.108210633826423,0.653424316599044,-4.34943856759076
"H2AC14",-0.681556663283007,1.8233304058474,-1.57461824813291,0.117674531332483,0.661819890958534,-4.3494716810893
"LIFR",-0.378826393566866,4.8539477435192,-1.71122463011492,0.089325802490278,0.640575511678002,-4.34952891997599
"FRZB",-0.282024294137001,4.27483066099924,-1.73010153439003,0.085887005853748,0.637889010947354,-4.34965809498406
"SH2D3A",0.264197237422662,3.90523353707494,1.62444166387761,0.106603468501958,0.653424316599044,-4.34974832569931
"MORN4",0.364812026035944,0.16694111042658,1.60285775645082,0.111292580881878,0.656008846782113,-4.35002696112816
"MMP25",-0.379278637595627,2.78641330799468,-1.63709997571135,0.103927950035317,0.652491513174582,-4.35147025708399
"NAA16",-0.211292287710058,3.69311279680008,-1.67631995000449,0.0959792973108312,0.644779318695767,-4.35156169538327
"MBD2",0.192946712884517,6.41701432542962,1.74970664671595,0.0824308305798776,0.631814969078313,-4.35239271419384
"KLHL5",-0.226172991640264,5.61806969877778,-1.75882161019039,0.0808632274099739,0.629301730189989,-4.35250764127678
"DNAJB11",0.265400789631897,5.91571776393616,1.74453354362794,0.0833315324928583,0.633264740250806,-4.35261896999593
"N4BP2L2",-0.236947741891432,6.30569427106101,-1.75383375731686,0.0817179854748792,0.631096455200431,-4.35265417881598
"INTS1",-0.298254742527313,4.71458414091448,-1.59997453431298,0.111931238882089,0.656659964957617,-4.352750858093
"FLRT3",0.282460686916495,3.52112340053702,1.67321220303787,0.0965906466359353,0.646061543960908,-4.35296071248617
"PPIC",0.223167488432358,5.39447726280671,1.74584909360881,0.0831017179777458,0.633264740250806,-4.35425877148513
"VGLL3",-0.511629150589934,0.62198298633121,-1.56153096685572,0.120729030523516,0.662932566365747,-4.3543519470683
"DSC2",0.365908395647436,7.67917275165793,1.73128004477475,0.0856759542373506,0.637324649597444,-4.35499159596717
"SCYL2",0.251302292010121,5.84490130011798,1.73962584982755,0.0841934584913275,0.633455877410559,-4.3549943455248
"CIB1",0.22405381920082,7.04548414082723,1.73867123731821,0.0843619593577901,0.633486229730104,-4.35510746676701
"ZFPM2",-0.462654612005497,0.592330256105447,-1.56437908154797,0.120059010224752,0.662581817641913,-4.35558032748106
"ANKH",0.21337643753263,5.98083579668469,1.7287043027361,0.0861377769237386,0.638917950758942,-4.35578869757876
"CHRAC1",0.193820659952734,4.57680109721608,1.71197401236432,0.0891871820984487,0.640575511678002,-4.35589850964815
"EXOC8",0.230562036257576,4.05159583425398,1.63898383267,0.103534421091565,0.652491513174582,-4.35639781431159
"DNAJC24",-0.259814925890274,3.01985722235832,-1.63726417355639,0.103893602135891,0.652491513174582,-4.35686265964981
"ERMAP",-0.204442434637255,3.56411521403842,-1.63448490492951,0.104476216946252,0.652491513174582,-4.35690629261643
"QDPR",0.194819086563183,4.86460152692642,1.75203623376553,0.0820278343539239,0.631766062630113,-4.35713170921949
"KRT19",0.423593484891158,9.73688234212893,1.66755910639861,0.0977107845151979,0.648169571507564,-4.35780518490424
"RPS6KC1",-0.171419572955105,4.0265726305012,-1.6497772999171,0.10130274836423,0.650758990454766,-4.35794704685518
"ZNF552",0.248263611393721,3.62784358577159,1.63825625551433,0.103686266397817,0.652491513174582,-4.35798357297531
"DNAAF9",-0.302904464199501,3.53525594253209,-1.63479236170829,0.104411636367446,0.652491513174582,-4.35812375838883
"CDC42EP5",0.64653572111852,4.67609327360338,1.62229690852076,0.10706221535733,0.653424316599044,-4.35890302019163
"SDF2L1",0.592076640815858,4.33627125100156,1.70203788133361,0.0910394633745452,0.641538979157896,-4.35896447448136
"EGR2",-0.586097427835235,1.07930587844389,-1.60713267400796,0.110351006526004,0.654029404007183,-4.3592703758341
"TAB2",0.249943471774868,5.85752340872468,1.72352156342643,0.087073188118955,0.640433421845027,-4.35939240760715
"RARRES2",-0.409531829507577,4.5585262210657,-1.69384782133535,0.0925896528386403,0.641800526953809,-4.35963218768906
"APOBEC3F",-0.334457102102891,2.97037825336792,-1.66185390731305,0.0988518638538819,0.649159880272173,-4.35980997781111
"CDCP1",0.278153505299783,6.58957527224314,1.74181994980774,0.0838072166540182,0.633455877410559,-4.36011954945057
"CCK",0.642309533249956,-0.156660952966796,1.56089734622493,0.120878491662865,0.662981396581627,-4.3605027858153
"ACACA",-0.791424388314225,3.26199353616854,-1.58347643556307,0.115642106185006,0.660078399526834,-4.36061492051871
"CABLES1",0.243021406299482,4.0481163774733,1.69280879677995,0.0927878390566488,0.64181771599351,-4.36067349183148
"ALDH3A1",0.355674285723155,0.211982016672991,1.5875284360995,0.114721762481673,0.659837896014146,-4.36174216420346
"SMPDL3B",0.365904120296711,3.85162123384748,1.65269532242656,0.100706112303229,0.650758990454766,-4.36228300585713
"PYGB",0.180645747142275,6.17535082506401,1.72498909327578,0.0868074822105185,0.640357852095936,-4.36228872072853
"SUPT6H",-0.199696749904716,6.05403186487593,-1.72016696582853,0.0876830529813464,0.640433421845027,-4.36233414784661
"FAM204A",-0.175103078635403,5.13426488586557,-1.7381691660294,0.0844506917840474,0.633486229730104,-4.36236672146982
"COL6A5",-0.60023938712029,2.40696755461855,-1.62192554532632,0.107141807501835,0.653424316599044,-4.36371248108789
"ERF",0.282786575050072,3.9232098595541,1.59596916693237,0.112823308419581,0.657407951987655,-4.36437867783098
"SLC15A3",-0.338029801980368,4.13710780116003,-1.71784643042431,0.088106960711807,0.640575511678002,-4.36447431233889
"PRELID3B",0.358199668454853,5.93051020987589,1.70366871593249,0.0907333172770539,0.641538979157896,-4.3650459602319
"TUT4",-0.272047833006023,4.79891881082704,-1.69915421867189,0.0915828498713653,0.641538979157896,-4.36598863318344
"CRB3",0.348641051271212,3.99360926943834,1.63617036880431,0.104122582897093,0.652491513174582,-4.36707497352072
"KRT18",0.368433139494952,8.99203860083309,1.68969746565876,0.0933833623974974,0.642576508771562,-4.36749339634315
"SNCG",-0.575429441041825,0.00260051877160108,-1.57505806334041,0.117572955710311,0.66151143125404,-4.3675587311011
"ABHD6",0.428316720952057,5.45131269792388,1.70214716734844,0.0910189215933559,0.641538979157896,-4.36760912857993
"SMCO4",0.234717960040106,4.89605990970262,1.72555114565331,0.0867058943791014,0.640357852095936,-4.36776657119385
"ZNF418",-0.378488966127236,1.22573660140547,-1.58710268019766,0.114818190960718,0.659837896014146,-4.36826093677129
"SGCD",-0.33231846679996,3.2645105136049,-1.69695186818736,0.0919996250856152,0.641538979157896,-4.36836873444133
"SIAH2",0.200512882928665,4.61573351643672,1.69017148464793,0.0932924332400764,0.642576508771562,-4.36855545439553
"GATA6",0.327702718481928,5.44590570724862,1.69948550510835,0.0915202898198737,0.641538979157896,-4.36901171918468
"ERG28",0.226085472606827,4.76101936166839,1.70036696946916,0.0913540034173928,0.641538979157896,-4.3690620394344
"LMBRD1",0.289823992582249,6.2498762629016,1.74034861962727,0.0840660640020771,0.633455877410559,-4.36937010544621
"ZNF671",-0.370629161078126,2.16651796684811,-1.58538874959839,0.115207027534373,0.659837896014146,-4.3695140575372
"PTPRB",-0.277993088680774,4.33448136838444,-1.62211522748103,0.107101148093289,0.653424316599044,-4.3695322417384
"RNF144A",0.204614662726619,3.56870000365189,1.63469378753487,0.104432338150432,0.652491513174582,-4.37012901290235
"WTAP",0.217832107199468,6.31021099754739,1.73949714715582,0.0842161600230766,0.633455877410559,-4.37023876519985
"GAR1",0.189974366692992,3.60681810231985,1.7080443781602,0.0899160375022358,0.641538979157896,-4.37040375836952
"ANKRD37",0.343968074555692,2.7535454030115,1.6664617680027,0.0979294293219732,0.648486301717252,-4.37057981559338
"YBX3",0.285562660884406,5.52914367915829,1.73059873038611,0.0857979145756334,0.637605060234636,-4.37070976917639
"TMLHE",0.22322973582217,4.33400600798081,1.67140397083779,0.0969478051631521,0.646440475689864,-4.37090750128035
"ACSM3",0.409756672502903,3.03796128816783,1.60170038661823,0.111548597821998,0.656037370489491,-4.37118658147093
"HM13",0.29683875285851,5.73906784326738,1.72458168432361,0.0868811798252192,0.640433421845027,-4.37297946461358
"WHRN",-0.400639376806911,2.01078780292027,-1.54795693970035,0.123963067704539,0.667118807520818,-4.37300005162412
"ALDH7A1",0.211554919118409,5.04457350177415,1.71722689471224,0.0882204175941891,0.640575511678002,-4.37304045124375
"SRP19",0.16290645521403,5.04337217994035,1.72688525962411,0.0864651492796024,0.639833064925276,-4.37325504796855
"MAPK12",-0.358859692460346,1.25265516974779,-1.60192881360896,0.111498031260372,0.656037370489491,-4.37414799136687
"KRBA2",-0.209973137068384,3.31792752327897,-1.64348814190165,0.1025983458318,0.652109976438999,-4.37437370979441
"TTLL7",-0.326366070699366,2.23296956960099,-1.63440659120958,0.10449267168457,0.652491513174582,-4.3745921370661
"KRT86",-0.461706886189514,-0.0892801765671157,-1.5678497167629,0.119246525185229,0.662581817641913,-4.37527812695712
"DPYSL2",-0.252154662854131,6.30439606611606,-1.7420972618465,0.0837585030073191,0.633455877410559,-4.3757408993414
"MILR1",-0.420119922495536,3.09781224559015,-1.64656219919136,0.101963419325065,0.651966133576676,-4.37586854582146
"TNFRSF9",-0.68263327802229,1.86562563304075,-1.61389075557085,0.108875492179087,0.653424316599044,-4.37596649379872
"NUDT22",0.282989762850439,5.13493927171736,1.71262748593509,0.0890664458976551,0.640575511678002,-4.37597468661396
"CD244",0.367034804340889,2.09620389157194,1.59146245305536,0.113833801049454,0.65874580580811,-4.37745356761736
"L3MBTL1",-0.445007914962593,1.88607574091282,-1.57209564974532,0.118258472745943,0.662008956231477,-4.37764819325551
"RBKS",0.316815662176961,4.4704291731854,1.68140554307532,0.0949856285352026,0.644020761432144,-4.37844740529902
"KLK11",0.430941299689986,0.0783830186827273,1.57546543831541,0.117478934259542,0.661459294283891,-4.37895498820447
"MESP1",0.305942972043121,0.900237110513334,1.61844939247757,0.107889131697451,0.653424316599044,-4.37930822198649
"TFCP2",0.216545527461698,4.98357961016343,1.71652085065278,0.0883498621073308,0.640575511678002,-4.38000408423743
"ZNF25",-0.338235287684503,3.08922785986605,-1.63533320113789,0.104298112100316,0.652491513174582,-4.38040898763931
"FAM13C",-0.516053326203182,1.55202057136108,-1.59104347269512,0.113928109510329,0.65874580580811,-4.38060459693834
"NEFH",-0.412847942114962,0.176753422548045,-1.57238259750912,0.118191933292184,0.662008956231477,-4.38136134707175
"BRIP1",-0.291335208785558,3.23250108255991,-1.63600768950908,0.104156673328635,0.652491513174582,-4.38143824535877
"NALF1",-0.391687866338612,0.337248200199943,-1.56435372812623,0.120064961615065,0.662581817641913,-4.38162871484106
"ORAI2",-0.420251721450415,5.20666740509849,-1.73469432579378,0.0850669046874578,0.634454478223509,-4.38203916218134
"MOSPD3",0.417276245125318,2.04154603865095,1.5845602963877,0.115395352360015,0.659837896014146,-4.38253052278273
"MOXD1",-0.452210683179563,2.55887276947395,-1.62668274516894,0.106125802639058,0.653424316599044,-4.38355423203949
"POP7",0.333866086148141,4.15371916809083,1.69780563949832,0.0918378739751792,0.641538979157896,-4.38356403180503
"PLXDC1",-0.312960035289192,2.70446211921733,-1.60629605120049,0.110534774919887,0.654029404007183,-4.38369618217714
"MED18",0.264387630523268,4.18551593190686,1.64153441521976,0.10300352552399,0.652109976438999,-4.38376802139939
"NRIP2",-0.669006204537126,0.262922385562022,-1.56708180205521,0.11942591973624,0.662581817641913,-4.38448326288118
"H2AC8",0.364999312890259,3.00502820467846,1.60642953400958,0.110505438377521,0.654029404007183,-4.38474575322163
"SRP9",0.293855947282365,6.47514548449843,1.69922067295061,0.0915702978758447,0.641538979157896,-4.38484396152637
"RECQL5",-0.308881597810564,3.66832506867965,-1.58903067908541,0.114382037522895,0.65941979048304,-4.38539724422817
"RETNLB",0.767390806858525,3.81164217849505,1.66167828512638,0.0988871594268151,0.649159880272173,-4.38587712517736
"GRB14",-0.385261002381181,0.254324099611235,-1.5524423986967,0.122886920764336,0.666508525034462,-4.38589459391009
"FDX2",0.312217351692159,2.18761948696331,1.60608856605406,0.110580387870865,0.654029404007183,-4.38615692029377
"CHRDL2",-0.851901799743428,-0.673505447386131,-1.54870233353468,0.123783720154896,0.667118807520818,-4.38742937392111
"PPM1N",-0.4472055228398,0.010513897888685,-1.56252427590829,0.120495018893248,0.662581817641913,-4.38784843168779
"EMC7",0.265013314960062,4.99421321725825,1.70909925286986,0.0897199084822927,0.641538979157896,-4.38797213141135
"INPP5A",0.197458670723084,5.54664725973652,1.72755507157544,0.0863444855528878,0.639608863153679,-4.38808272819227
"AKIP1",0.237676608630858,3.47757621464642,1.65965458333568,0.0992946060944127,0.64984486540569,-4.38863920489462
"COQ8A",-0.288206472630317,5.10474599733236,-1.70558699584076,0.0903742830762283,0.641538979157896,-4.38871285412288
"SNED1",-0.424954133854901,3.09471442654773,-1.58890494031608,0.114410442000411,0.65941979048304,-4.3890981858918
"LIPA",0.38005106371203,7.60885311208492,1.71920118752314,0.0878592756475463,0.64044073432887,-4.3891435225957
"KRBOX4",-0.232060205240325,2.58240553586432,-1.59189584536844,0.113736314006136,0.65874580580811,-4.38921539196354
"IL11RA",-0.304343353104758,3.49664700910573,-1.66210136737963,0.0988021479605152,0.649159880272173,-4.38957552615281
"SLC35E3",-0.168154571534575,3.78825174568433,-1.71126074716167,0.0893191175533695,0.640575511678002,-4.389813942276
"ARL17B",0.927521047921646,1.24050846840342,1.60660803276866,0.110466218050993,0.654029404007183,-4.38987200242769
"EPHX3",-0.488933493593745,-0.341403620994193,-1.54303893192817,0.125151522414364,0.667762302647314,-4.38989745031945
"KANSL1",-1.43503783040663,3.25187481222057,-1.67912233843401,0.0954307059743539,0.644201429920252,-4.39089163915077
"HOMEZ",0.190588810696312,3.61269339876991,1.605452471205,0.110720318849502,0.654029404007183,-4.39143364671819
"AHI1",-0.196962290409102,4.37701137696224,-1.71619081446798,0.08841042326509,0.640575511678002,-4.39201987949693
"TSPOAP1",-0.389582639851127,2.86601098356938,-1.56780915374653,0.11925599587269,0.662581817641913,-4.39250895334722
"RAB2A",0.262026394547333,7.51387111607279,1.69703024811796,0.0919847659876476,0.641538979157896,-4.39291611097094
"TBC1D9B",-0.65349801446441,2.56549732357194,-1.50093970180684,0.135695747180897,0.673543834785343,-4.39312519789273
"UNC93A",-0.508890272696558,0.402898712564184,-1.5657710235785,0.119732627966529,0.662581817641913,-4.39372843247454
"FAM72B",-0.497571122538783,0.211720315822998,-1.54648025329363,0.12431897529245,0.667118807520818,-4.39384604313278
"ATAD3C",-0.467639457703321,-0.31190207848432,-1.53805183760285,0.126365824218423,0.667762302647314,-4.39473070866655
"IL7",0.355169369265388,3.23794039776515,1.60559125408688,0.110689776721222,0.654029404007183,-4.39477675195331
"ARHGEF1",-0.392838829643611,4.23660151902265,-1.5398973113737,0.125915395178574,0.667762302647314,-4.39498837080007
"ZDHHC12",0.247498012014965,4.54406653846504,1.64214844164531,0.102876045337947,0.652109976438999,-4.39528562593768
"ATG9A",0.248399994743607,5.83944184944456,1.70979694100401,0.0895903812987854,0.641538979157896,-4.39582421665997
"TCEAL8",0.17265491385111,5.55683807845307,1.72816782869683,0.0862342204812118,0.63912650530473,-4.39586464292281
"TMBIM1",0.290481089239202,7.75935460080025,1.71094078241798,0.0893783543022859,0.640627839748435,-4.39600260639894
"IGSF3",0.299867843763013,5.40312534787882,1.68951800939239,0.0934178055278238,0.642576508771562,-4.39651800471507
"PIK3R4",0.29025491523922,4.04950180631928,1.5910464292045,0.113927443810575,0.65874580580811,-4.39674999576249
"CCDC157",-0.36688668093232,0.0902150932138379,-1.55929984009568,0.121255968073217,0.662981396581627,-4.39694453641422
"SULT1A4",-1.9598146603743,1.25905451753984,-1.61704993588446,0.108191170861031,0.653424316599044,-4.39695778387335
"CS",0.26931386335765,6.61174628793891,1.70078763842418,0.0912747317065516,0.641538979157896,-4.39702446205256
"ASB8",0.156265822380748,5.45800361966633,1.71152204534398,0.089270765770861,0.640575511678002,-4.39737490680742
"CLDN18",0.633305010462969,0.678930298853367,1.54839906917435,0.123856663194816,0.667118807520818,-4.39749730356627
"ABCB9",0.265166184432239,2.88728011641804,1.62243459350196,0.107032718162939,0.653424316599044,-4.39800564881202
"C15orf39",0.288415353147327,4.20343706938085,1.62820143299356,0.105803084842791,0.653424316599044,-4.39802623052986
"ZNF561",-0.235226317593748,4.11523988680761,-1.62002714384462,0.10754942170532,0.653424316599044,-4.3980703341381
"PRSS3",0.270066385683911,6.77779646881997,1.71308333006982,0.0889823026903341,0.640575511678002,-4.39831901956309
"ELOVL1",0.314298397458802,4.8892072700686,1.60087182069937,0.111732169855445,0.656571438967905,-4.39834217889794
"ZBTB20",-0.171617879182823,6.52652785560084,-1.72194681040003,0.0873590453114911,0.640433421845027,-4.39841655178002
"MYLIP",0.175514433168871,5.06162744887668,1.71825951497808,0.0880313777878045,0.640575511678002,-4.39984031377258
"MRPL49",0.290729277128272,4.96055420035179,1.63519253192003,0.104327629565266,0.652491513174582,-4.40054210898406
"TWF1",0.360241403464851,6.47724890511779,1.69417479616177,0.0925273559551395,0.641800526953809,-4.40129284197976
"MGAT4B",0.281026013430664,7.79631593110747,1.66896989023491,0.0974302653545096,0.647590642203209,-4.40149786138709
"WASHC1",-0.229140201026297,6.10654887682349,-1.70738004002594,0.0900397344539643,0.641538979157896,-4.40208609084448
"EFR3B",-0.385735821468924,0.204723346900982,-1.55471279664483,0.122345028593389,0.665881406887569,-4.402763351829
"GEN1",-0.271418518744224,4.15174908173142,-1.6223437520901,0.107052179008574,0.653424316599044,-4.40281855036507
"MICOS10",0.221765243264655,5.93468482096832,1.71956189336317,0.0877934249762083,0.640433421845027,-4.40306949854919
"EHD3",-0.406938758969955,2.3340612966983,-1.59331026276343,0.11341861812101,0.658259434401338,-4.40320532683241
"TMOD1",-0.434896406984764,1.60358050771534,-1.57868172275135,0.116738714937271,0.66041274609193,-4.40340597209823
"KLF10",0.451993276385805,4.42892933025122,1.59026639436052,0.114103187047293,0.65874580580811,-4.40343002677112
"RNASEH1",-0.133954100871541,5.24390370035036,-1.72198735534457,0.0873516757957041,0.640433421845027,-4.40406894183117
"OBSCN",-0.420989851368265,3.08551759812579,-1.53315557164284,0.127567015826014,0.669389554552699,-4.40408863051887
"GAS7",-0.324572217857369,4.67003453865203,-1.68591991039884,0.0941105677330383,0.643545594867793,-4.40448693825025
"FOLH1",-1.16020051944577,3.56620200735388,-1.56700209691052,0.119444552103021,0.662581817641913,-4.40585955911227
"ATP5MF",0.342779059860739,6.04044637025289,1.69353457952868,0.0926493651697677,0.641800526953809,-4.40587938770775
"DZIP1L",-0.328344722204978,0.910774418882699,-1.57273763853322,0.1181096449978,0.662008956231477,-4.40623492845755
"MSANTD2",-0.216015087977386,3.0727063647767,-1.6120457693764,0.109276739629221,0.653885164746266,-4.40634984166926
"PPP2CB",0.267649020264075,6.92237996524096,1.70578530578984,0.0903372324712781,0.641538979157896,-4.40650341550967
"CAPN15",0.252934463831209,5.91256572782619,1.69421594939527,0.0925195176463374,0.641800526953809,-4.40673870713497
"DDX17",-0.27675174730881,8.94146546473512,-1.6571772980529,0.0997952186947288,0.650137387656772,-4.40687811258242
"CHRD",-0.358013578824345,1.20249691919082,-1.56964101932941,0.118828884260983,0.662581817641913,-4.4070829910104
"LY9",-0.512844675304199,3.04187162912351,-1.59640384525286,0.11272622427412,0.657407951987655,-4.40716401970093
"EBP",0.346086155102861,5.50201277616289,1.68671316866879,0.0939574804619022,0.643156127369214,-4.4072457663657
"BAG3",0.355808784021725,3.63733671425165,1.62243756958708,0.107032080647775,0.653424316599044,-4.40777871392416
"S1PR1",-0.532991133436522,3.01023718721853,-1.59385021690744,0.113297524219474,0.658056285001909,-4.40873733119674
"INSIG2",0.295547391553146,4.21844352119055,1.62351293059126,0.106801923743755,0.653424316599044,-4.40892363026945
"SCARB2",0.322741382067206,7.83048865039115,1.69745450502215,0.091904370110725,0.641538979157896,-4.40966632005994
"B4GALT3",0.144004479713531,4.96052206068824,1.70010190166159,0.091403982064266,0.641538979157896,-4.40989078898148
